province,city,district,show_address,full_address,cnt_sum_certain
福建省,泉州市,南安市,联盟村,福建省泉州市南安市仑苍镇联盟村,-1
福建省,泉州市,南安市,湖西新村,福建省泉州市南安市仑苍镇湖西新村,-1
福建省,泉州市,南安市,南安市行政服务中心,福建省泉州市南安市南安市行政服务中心,-1
福建省,泉州市,南安市,中国工商银行南安柳城分行,福建省泉州市南安市中国工商银行南安柳城分行,-1
福建省,泉州市,南安市,良山村,福建省泉州市南安市英都镇良山村,-1
福建省,泉州市,南安市,后林埔,福建省泉州市南安市官桥镇下洋村后林埔,-1
福建省,泉州市,南安市,周厝村,福建省泉州市南安市官桥镇周厝村,-1
福建省,泉州市,南安市,内厝村,福建省泉州市南安市官桥镇内厝村,-1
福建省,泉州市,南安市,水头菜市场桥西街,福建省泉州市南安市水头菜市场桥西街,-1
福建省,泉州市,南安市,仁福村,福建省泉州市南安市水头镇仁福村,-1
福建省,泉州市,南安市,劳光村,福建省泉州市南安市水头镇劳光村,-1
福建省,泉州市,安溪县,中洋街,福建省泉州市安溪县湖上乡雪山村中洋街,-1
福建省,泉州市,安溪县,安溪清水岩,福建省泉州市安溪县安溪清水岩,-1
福建省,泉州市,安溪县,仙苑村,福建省泉州市安溪县城厢镇仙苑村,-1
福建省,泉州市,安溪县,恒美村,福建省泉州市安溪县官桥镇恒美村,-1
福建省,泉州市,晋江市,花厅口村,福建省泉州市晋江市陈埭镇花厅口村,-1
福建省,泉州市,晋江市,泉安中路速8酒店,福建省泉州市晋江市梅岭街道泉安中路速8酒店,-1
福建省,泉州市,晋江市,杏坂社区,福建省泉州市晋江市新塘街道杏坂社区,-1
福建省,泉州市,晋江市,沙塘社区,福建省泉州市晋江市新塘街道沙塘社区,-1
福建省,泉州市,晋江市,张林村,福建省泉州市晋江市磁灶镇张林村,-1
福建省,泉州市,晋江市,晋南小区,福建省泉州市晋江市英林镇英林村晋南小区,-1
福建省,泉州市,晋江市,山兜村,福建省泉州市晋江市东石镇山兜村,-1
福建省,泉州市,晋江市,西埔村,福建省泉州市晋江市英林镇西埔村,-1
福建省,泉州市,晋江市,嘉排村,福建省泉州市晋江市英林镇嘉排村,-1
福建省,泉州市,晋江市,万佳东方酒店,福建省泉州市晋江市金井镇万佳东方酒店,-1
福建省,泉州市,永春县,碧卿林场,福建省泉州市永春县外山乡碧卿林场,-1
福建省,泉州市,永春县,龙山村,福建省泉州市永春县湖洋镇龙山村,-1
福建省,泉州市,永春县,外碧村,福建省泉州市永春县东关镇外碧村,-1
福建省,泉州市,永春县,永春新华都超市,福建省泉州市永春县永春新华都超市,-1
福建省,泉州市,永春县,金龙城董记咯摊,福建省泉州市永春县金龙城董记咯摊,-1
福建省,泉州市,永春县,太坪新村,福建省泉州市永春县桃城镇太坪新村,-1
福建省,泉州市,永春县,太平村,福建省泉州市永春县东平镇太平村,-1
福建省,泉州市,永春县,玉斗村,福建省泉州市永春县玉斗镇玉斗村,-1
福建省,泉州市,永春县,新珩村,福建省泉州市永春县玉斗镇新珩村,-1
福建省,泉州市,洛江区,潘内村顶道坝,福建省泉州市洛江区马甲镇潘内村顶道坝,-1
福建省,泉州市,石狮市,后垵村,福建省泉州市石狮市宝盖镇后垵村,-1
福建省,泉州市,石狮市,山前东区,福建省泉州市石狮市蚶江镇山前东区,-1
福建省,泉州市,惠安县,庄内村,福建省泉州市惠安县涂寨镇庄内村,-1
福建省,泉州市,惠安县,青山街,福建省泉州市惠安县山霞镇东坑村青山街,-1
福建省,泉州市,惠安县,田边村,福建省泉州市惠安县山霞镇田边村,-1
福建省,泉州市,丰泽区,东莲花苑,福建省泉州市丰泽区城东街道浔美社区东莲花苑,-1
福建省,泉州市,丰泽区,海景国际星域,福建省泉州市丰泽区东海街道海景社区海景国际星域,-1
福建省,泉州市,鲤城区,珑景湾小区,福建省泉州市鲤城区浮桥街道延陵社区珑景湾小区,-1
福建省,福州市,连江县,东湾村,福建省福州市连江县马鼻镇东湾村,2
福建省,福州市,连江县,墙兜村,福建省福州市连江县马鼻镇墙兜村,1
福建省,福州市,连江县,龙头村,福建省福州市连江县透堡镇龙头村,1
福建省,福州市,连江县,北营村,福建省福州市连江县官坂镇北营村,2
福建省,福州市,连江县,潘渡,福建省福州市连江县潘渡,1
福建省,福州市,连江县,宏宙花园,福建省福州市连江县敖江镇长汀村宏宙花园,1
福建省,福州市,长乐区,航辉社区,福建省福州市长乐区航城街道航辉社区,2
福建省,福州市,长乐区,龙峰村,福建省福州市长乐区漳港街道龙峰村,1
福建省,福州市,长乐区,仙岐村,福建省福州市长乐区漳港街道仙岐村,1
福建省,福州市,仓山区,江南水都名筑,福建省福州市仓山区江南水都名筑,1
福建省,福州市,鼓楼区,华大街道融侨路41号,福建省福州市鼓楼区华大街道融侨路41号,1
福建省,福州市,鼓楼区,武夷春晓,福建省福州市鼓楼区洪山镇武夷春晓,1
福建省,莆田市,仙游县,星庄村刘前,福建省莆田市仙游县盖尾镇星庄村刘前,-1
福建省,莆田市,仙游县,木兰社区,福建省莆田市仙游县鲤城街道木兰社区,-1
福建省,莆田市,仙游县,洋坑村柯厝,福建省莆田市仙游县大济镇洋坑村柯厝,-1
福建省,莆田市,仙游县,金沙村上库,福建省莆田市仙游县龙华镇金沙村上库,-1
福建省,莆田市,仙游县,铺头村新厝,福建省莆田市仙游县枫亭镇铺头村新厝,-1
福建省,莆田市,城厢区,金川村,福建省莆田市城厢区常太镇金川村,-1
福建省,莆田市,城厢区,万辉国际城,福建省莆田市城厢区万辉国际城,-1
福建省,莆田市,城厢区,豪悦御景,福建省莆田市城厢区荔城中大道豪悦御景,-1
福建省,莆田市,城厢区,外贸宿舍,福建省莆田市城厢区凤凰山街道南门吉祥街外贸宿舍,-1
福建省,莆田市,城厢区,柯朱村,福建省莆田市城厢区柯朱村,-1
福建省,莆田市,城厢区,太湖村,福建省莆田市城厢区灵川镇太湖村,-1
福建省,莆田市,城厢区,西黄村,福建省莆田市城厢区东海镇西黄村,-1
福建省,莆田市,涵江区,岫山村,福建省莆田市涵江区庄边镇岫山村,-1
福建省,莆田市,涵江区,景隆凯旋城,福建省莆田市涵江区国欢镇景隆凯旋城,-1
福建省,莆田市,涵江区,保利城2期,福建省莆田市涵江区白塘镇保利城2期,-1
福建省,莆田市,涵江区,东南香小区,福建省莆田市涵江区港头路东南香小区,-1
福建省,莆田市,秀屿区,鼎秀苑小区,福建省莆田市秀屿区鼎秀苑小区,-1
福建省,莆田市,秀屿区,湖东村顶湖,福建省莆田市秀屿区湖东村顶湖,-1
福建省,莆田市,秀屿区,埭头村,福建省莆田市秀屿区埭头镇埭头村,-1
福建省,莆田市,秀屿区,埭头村新街口,福建省莆田市秀屿区埭头镇埭头村新街口,-1
福建省,莆田市,秀屿区,营边村,福建省莆田市秀屿区东庄镇营边村,-1
福建省,莆田市,秀屿区,苏厝村,福建省莆田市秀屿区苏厝村,-1
福建省,莆田市,秀屿区,莆头村,福建省莆田市秀屿区东庄镇莆头村,-1
福建省,莆田市,荔城区,云顶枫丹,福建省莆田市荔城区西天尾镇云顶枫丹,-1
福建省,莆田市,荔城区,畅林社区浦头村,福建省莆田市荔城区拱辰街道畅林社区浦头村,-1
福建省,莆田市,荔城区,万通花园,福建省莆田市荔城区万通花园,-1
福建省,莆田市,荔城区,东甲村青山,福建省莆田市荔城区黄石镇东甲村青山,-1
福建省,莆田市,荔城区,徐厝村,福建省莆田市荔城区黄石镇徐厝村,-1
福建省,莆田市,荔城区,锦墩村,福建省莆田市荔城区新度镇锦墩村,-1
福建省,莆田市,荔城区,呈山村沟戈,福建省莆田市荔城区北高镇呈山村沟戈,-1
福建省,莆田市,荔城区,竹庄村上房,福建省莆田市荔城区北高镇竹庄村上房,-1
福建省,莆田市,荔城区,栏山村田鼻兜,福建省莆田市荔城区北高镇栏山村田鼻兜,-1
福建省,莆田市,荔城区,渡岭村,福建省莆田市荔城区渡岭村,-1
福建省,莆田市,北岸,何山村,福建省莆田市北岸东埔镇何山村,-1
福建省,莆田市,北岸,港里村,福建省莆田市北岸山亭镇港里村,-1
福建省,漳州市,东山县,城安村,福建省漳州市东山县康美镇城安村,-1
福建省,漳州市,云霄县,圆峰村,福建省漳州市云霄县火田镇圆峰村,-1
福建省,漳州市,云霄县,福锦中心广场,福建省漳州市云霄县莆美镇福锦中心广场,-1
福建省,漳州市,芗城区,福海阳光,福建省漳州市芗城区福海阳光,-1
福建省,漳州市,芗城区,丹霞商贸城,福建省漳州市芗城区丹霞商贸城,-1
福建省,漳州市,芗城区,巷口社区后港,福建省漳州市芗城区巷口社区后港,-1
福建省,漳州市,芗城区,永鸿国际城,福建省漳州市芗城区永鸿国际城,-1
福建省,漳州市,芗城区,人民里25号,福建省漳州市芗城区人民里25号,-1
福建省,漳州市,芗城区,新浦路6号,福建省漳州市芗城区新浦路6号,-1
福建省,漳州市,芗城区,上江名都,福建省漳州市芗城区上江名都,-1
福建省,漳州市,诏安县,楼仔村,福建省漳州市诏安县红星乡楼仔村,-1
福建省,漳州市,龙海市,明发广场,福建省漳州市龙海市石码镇明发广场,-1
福建省,宁德市,古田县,康馨楼,福建省宁德市城西街道康馨楼,1
福建省,宁德市,古田县,大洋坑村,福建省宁德市古田县大洋坑村,1
福建省,宁德市,古田县,长岭村,福建省宁德市古田县城西街道长岭村,3
福建省,三明市,三元区,蓬坑村,福建省三明市三元区莘口镇蓬坑村,2
福建省,三明市,将乐县,新将北路,福建省三明市将乐县古镛镇新将北路,1
福建省,三明市,尤溪县,建设村,福建省三明市尤溪县管前镇建设村,2
福建省,三明市,永安市,金色华府,福建省三明市永安市燕南街道金色华府,1
福建省,三明市,永安市,五一村,福建省永安市小陶镇五一村,2
福建省,三明市,沙县,夏茂镇,福建省三明市沙县夏茂镇,1
福建省,三明市,沙县,高砂村,福建省三明市沙县高砂镇高砂村,2
福建省,三明市,沙县,龙湖天成,福建省三明市沙县凤岗街道龙湖天成,1
福建省,三明市,沙县,鸿图花园,福建省三明市沙县凤岗街道鸿图花园,1
辽宁省,沈阳市,铁西区,前庙村,辽宁省沈阳市铁西区彰驿镇前庙村,1
辽宁省,沈阳市,铁西区,彰驿站街道前庙村,辽宁省沈阳市铁西区彰驿站街道前庙村,1
辽宁省,沈阳市,铁西区,凯旋门小区,辽宁省沈阳市铁西区凯旋门小区,1
辽宁省,沈阳市,铁西区,爱工北社区,辽宁省沈阳市铁西区霁虹街道爱工北社区,1
辽宁省,沈阳市,铁西区,鑫丰花园,辽宁省沈阳市铁西区霁虹街道鑫丰花园,2
辽宁省,沈阳市,铁西区,恒大华府,辽宁省沈阳市铁西区肇工街北三路启工社区恒大华府,1
辽宁省,沈阳市,法库县,刘大沟村,辽宁省沈阳市法库县柏家沟镇刘大沟村,1
辽宁省,沈阳市,沈北新区,泰盈九如溪谷小区日租房,辽宁省沈阳市沈北新区泰盈九如溪谷小区日租房,1
辽宁省,沈阳市,沈河区,泊岸华庭,辽宁省沈阳市沈河区文艺路54号泊岸华庭,3
辽宁省,沈阳市,沈河区,翠堤湾小区二期,辽宁省沈阳市沈河区翠堤湾小区二期,1
辽宁省,沈阳市,新民市,金汇温泉雅苑,辽宁省沈阳市新民市法哈牛镇金汇温泉雅苑,1
辽宁省,沈阳市,苏家屯区,码头浪村,辽宁省沈阳市苏家屯区王刚街道码头浪村,1
辽宁省,沈阳市,苏家屯区,小格镇社区,辽宁省沈阳市苏家屯区民主街道小格镇社区,1
辽宁省,沈阳市,浑南区,在水一方小区,辽宁省沈阳市浑南区五三街道文汇街在水一方小区,1
辽宁省,沈阳市,于洪区,沈大路社区,辽宁省沈阳市于洪区迎宾路街道沈大路社区,1
辽宁省,沈阳市,于洪区,恒泰骏景小区,辽宁省沈阳市于洪区松山西路恒泰骏景小区,1
辽宁省,沈阳市,大东区,百乐社区,辽宁省沈阳市大东区津桥街道百乐社区,3
辽宁省,沈阳市,皇姑区,昆西小区,辽宁省沈阳市皇姑区明廉街道昆西小区,1
辽宁省,盘锦市,兴隆台区,霞光府小区,辽宁省盘锦市兴隆台区兴盛街道霞光府小区,2
辽宁省,盘锦市,双台子区,水榭春城小区,辽宁省盘锦市双台子区水榭春城小区,3
辽宁省,盘锦市,大洼区,二道边老君炉村,辽宁省盘锦市大洼区东风镇二道边老君炉村,1
辽宁省,盘锦市,大洼区,纳帕溪谷小区,辽宁省盘锦市大洼区田家街道纳帕溪谷小区,1
辽宁省,盘锦市,大洼区,丽都小区,辽宁省盘锦市大洼区新立镇丽都小区,2
辽宁省,丹东市,振安区,太平湾,辽宁省丹东市振安区太平湾,1
辽宁省,大连市,甘井子区,中华路街道,辽宁省大连市甘井子区中华路街道,1
辽宁省,大连市,金普新区,光中街道,辽宁省大连市金普新区光中街道,1
辽宁省,大连市,高新技术产业园区,龙王塘街道,辽宁省大连市高新技术产业园区龙王塘街道,2
辽宁省,朝阳市,凌源市,宝德丽景小区,辽宁省朝阳市凌源市宝德丽景小区,-1
辽宁省,朝阳市,朝阳县,平房村,辽宁省朝阳市朝阳县根德乡平房村,1
辽宁省,本溪市,平山区,南地街道办事处,辽宁省本溪市平山区南地街道办事处,1
辽宁省,葫芦岛市,兴城市,兴城弘熙园,辽宁省葫芦岛市兴城市兴城弘熙园,1
辽宁省,葫芦岛市,兴城市,金秋园回迁楼,辽宁省葫芦岛市兴城市金秋园回迁楼,1
辽宁省,葫芦岛市,南票区,打渔山幸福小区,辽宁省葫芦岛市南票区打渔山幸福小区,3
辽宁省,葫芦岛市,连山区,金汇广厦,辽宁省葫芦岛市连山区新华大街金汇广厦,1
辽宁省,葫芦岛市,连山区,杨家杖子毛屯开发楼,辽宁省葫芦岛市连山区杨家杖子毛屯开发楼,1
辽宁省,葫芦岛市,龙港区,东山小区,辽宁省葫芦岛市龙港区马仗房街道东山小区,1
辽宁省,葫芦岛市,杨家杖子经济开发区,河西B区,辽宁省葫芦岛市杨家杖子经济开发区河西B区,3
辽宁省,辽阳市,辽阳县,栗子园村,辽宁省辽阳市辽阳县寒岭镇栗子园村,1
辽宁省,辽阳市,辽阳县,小北河镇,辽宁省辽阳市辽阳县小北河镇,1
辽宁省,锦州市,义县,头道河村,辽宁省锦州市义县头道河镇头道河村,1
辽宁省,锦州市,义县,义州镇,辽宁省锦州市义县义州镇,2
辽宁省,锦州市,凌海市,金城街道,辽宁省锦州市凌海市金城街道,1
辽宁省,锦州市,凌河区,元都大酒店,辽宁省锦州市凌河区元都大酒店,1
辽宁省,阜新市,细河区,玉龙街道,辽宁省阜新市细河区玉龙街道,2
辽宁省,阜新市,海州区,惠南小区,辽宁省阜新市海州区惠南小区,1
辽宁省,阜新市,彰武县,悦澜湾小区,辽宁省阜新市彰武县悦澜湾小区,1
辽宁省,鞍山市,台安县,高力房马坨村,辽宁省鞍山市台安县高力房马坨村,2
辽宁省,鞍山市,台安县,前海尚城小区,辽宁省鞍山市台安县高力房镇前海尚城小区,1
辽宁省,鞍山市,岫岩满族自治县,药山镇,辽宁省鞍山市岫岩满族自治县药山镇,1
辽宁省,营口市,老边区,恒大绿洲小区,辽宁省营口市老边区恒大绿洲小区,1
辽宁省,铁岭市,调兵山市,前后屯村,辽宁省铁岭市调兵山市晓明镇前后屯村,1
重庆市,重庆市,万州区,五龙村,重庆市万州区白土镇五龙村,1
重庆市,重庆市,万州区,春华路,重庆市万州区白羊镇春华路,1
重庆市,重庆市,万州区,三湾路,重庆市万州区白羊镇三湾路,1
重庆市,重庆市,万州区,三湾东路,重庆市万州区白羊镇三湾东路,1
重庆市,重庆市,万州区,源河路,重庆市万州区白羊镇源河路,1
重庆市,重庆市,万州区,羊渠街,重庆市万州区长滩镇羊渠街,-1
重庆市,重庆市,万州区,白岩村,重庆市万州区长滩镇白岩村,1
重庆市,重庆市,万州区,百安大道,重庆市万州区百安坝街道百安大道,1
重庆市,重庆市,万州区,百安坝街道上海大道,重庆市万州区百安坝街道上海大道,-1
重庆市,重庆市,万州区,百安坝街道万川大道,重庆市万州区百安坝街道万川大道,-1
重庆市,重庆市,万州区,百安坝街道安庆路,重庆市万州区百安坝街道安庆路,-1
重庆市,重庆市,万州区,贵方小区,重庆市万州区熊家镇贵方小区,-1
重庆市,重庆市,万州区,文化站,重庆市万州区熊家镇文化站,1
重庆市,重庆市,万州区,古城大道,重庆市万州区熊家镇古城大道,1
重庆市,重庆市,万州区,白水村,重庆市万州区熊家镇白水村,1
重庆市,重庆市,万州区,南山绿庭26栋,重庆市万州区陈家坝街道南山绿庭26栋,1
重庆市,重庆市,万州区,汇景苑小区,重庆市万州区龙都街道汇景苑小区,-1
重庆市,重庆市,万州区,枇杷坪金顺景苑,重庆市万州区钟鼓楼街道枇杷坪金顺景苑,1
重庆市,重庆市,万州区,中恒江南第一城,重庆市万州区陈家坝街道中恒江南第一城,-1
重庆市,重庆市,万州区,陈家坝街道江南大道,重庆市万州区陈家坝街道江南大道,-1
重庆市,重庆市,万州区,箭楼村,重庆市万州区铁峰乡箭楼村,1
重庆市,重庆市,万州区,北滨华府,重庆市万州区钟鼓楼街道北滨三段北滨华府,1
重庆市,重庆市,万州区,金泉阳光花园小区,重庆市万州区牌楼街道金泉阳光花园小区,-1
重庆市,重庆市,万州区,金泉阳光花园,重庆市万州区牌楼街道金泉阳光花园,2
重庆市,重庆市,万州区,天然气公司宿舍小区,重庆市万州区牌楼街道天然气公司宿舍小区,-1
重庆市,重庆市,万州区,牌楼街道清堰坡,重庆市万州区牌楼街道清堰坡,1
重庆市,重庆市,万州区,海洋馆,重庆市万州区钟鼓楼街道海洋馆,-1
重庆市,重庆市,万州区,江山龙苑,重庆市万州区牌楼街道江山龙苑,1
重庆市,重庆市,万州区,钟鼓楼街道,重庆市万州区钟鼓楼街道,-1
重庆市,重庆市,万州区,山水国际小区1号楼,重庆市万州区钟鼓楼街道山水国际小区1号楼,1
重庆市,重庆市,万州区,北山鸡冠梁一巷,重庆市万州区钟鼓楼街道北山鸡冠梁一巷,-1
重庆市,重庆市,万州区,桑树坪社区,重庆市万州区钟鼓楼街道桑树坪社区,-1
重庆市,重庆市,万州区,棉花地外贸车队2栋,重庆市万州区钟鼓楼街道棉花地外贸车队2栋,1
重庆市,重庆市,万州区,陶家坪,重庆市万州区钟鼓楼街道陶家坪,-1
重庆市,重庆市,万州区,山水国际小区,重庆市万州区钟鼓楼街道山水国际小区,1
重庆市,重庆市,万州区,御景江城12号楼,重庆市万州区牌楼街道御景江城12号楼,1
重庆市,重庆市,万州区,御景江城,重庆市万州区牌楼街道御景江城,1
重庆市,重庆市,万州区,清江上城,重庆市万州区钟鼓楼街道清江上城,-1
重庆市,重庆市,万州区,西山公寓,重庆市万州区高笋塘街道果园路西山公寓,1
重庆市,重庆市,万州区,高笋塘街道太白路,重庆市万州区高笋塘街道太白路,1
重庆市,重庆市,万州区,财贸广场,重庆市万州区高笋塘街道财贸广场,1
重庆市,重庆市,万州区,复兴路,重庆市万州区复兴路,1
重庆市,重庆市,万州区,白岩书院,重庆市万州区高笋塘街道白岩书院,-1
重庆市,重庆市,万州区,西山公寓,重庆市万州区高笋塘果园路西山公寓,1
重庆市,重庆市,万州区,春天花园,重庆市万州区高笋塘街道春天花园,1
重庆市,重庆市,万州区,青羊宫,重庆市万州区高笋街道青羊宫,1
重庆市,重庆市,万州区,后街金座小区,重庆市万州区太白街道后街金座小区,-1
重庆市,重庆市,万州区,富康花园,重庆市万州区双河口街道富康花园,-1
重庆市,重庆市,万州区,天雄路,重庆市万州区天城镇天雄路,-1
重庆市,重庆市,万州区,富康苑,重庆市万州区周家坝街道富康苑,-1
重庆市,重庆市,万州区,发顺金都,重庆市万州区太白街道发顺金都,1
重庆市,重庆市,万州区,牌楼街道清明路,重庆市万州区牌楼街道清明路,-1
重庆市,重庆市,万州区,太白街道桂花路,重庆市万州区太白街道桂花路,2
重庆市,重庆市,万州区,滨湖花园小区,重庆市万州区周家坝街道滨湖花园小区,-1
重庆市,重庆市,万州区,周家坝街道申明大道,重庆市万州区周家坝街道申明大道,-1
重庆市,重庆市,万州区,万河村1组,重庆市万州区天城镇万河村1组,1
重庆市,重庆市,万州区,周家坝街道天龙路,重庆市万州区周家坝街道天龙路,1
重庆市,重庆市,万州区,太白街道,重庆市万州区太白村太白街道,1
重庆市,重庆市,万州区,水晶郦城小区,重庆市万州区太白街道水晶郦城小区,-1
重庆市,重庆市,万州区,太白街道,重庆市万州区太白街道,-1
重庆市,重庆市,万州区,太白村,重庆市万州区太白街道太白村,1
重庆市,重庆市,万州区,天仙湖棕榈长滩,重庆市万州区北滨大道二段天仙湖棕榈长滩,1
重庆市,重庆市,万州区,天仙湖棕榈长滩小区,重庆市万州区太白街道天仙湖棕榈长滩小区,-1
重庆市,重庆市,万州区,青年路,重庆市万州区沙河街道青年路,1
重庆市,重庆市,万州区,围灯村,重庆市万州区甘宁镇围灯村,-1
重庆市,重庆市,万州区,弹子村,重庆市万州区长坪乡弹子村,-1
重庆市,重庆市,万州区,下中村,重庆市万州区武陵镇下中村,-1
重庆市,重庆市,万州区,大树村,重庆市万州区长坪乡大树村,-1
重庆市,重庆市,万州区,将军路,重庆市万州区武陵镇将军路,-1
重庆市,重庆市,万州区,长坪乡长坪社区,重庆市万州区长坪乡长坪乡长坪社区,2
重庆市,重庆市,万州区,总角村,重庆市万州区响水镇总角村,-1
重庆市,重庆市,万州区,油房坝社区,重庆市万州区李河镇油房坝社区,-1
重庆市,重庆市,万州区,黄泥凼村,重庆市万州区分水镇黄泥凼村,1
重庆市,重庆市,万州区,红豆村3组,重庆市万州区分水镇红豆村3组,1
重庆市,重庆市,万州区,大兴村,重庆市万州区分水镇大兴村,2
重庆市,重庆市,九龙坡区,万科西城,重庆市九龙坡区九龙镇万科西城,-1
重庆市,重庆市,九龙坡区,石桥铺街道,重庆市九龙坡区陈家坪石杨村石桥铺街道,-1
重庆市,重庆市,九龙坡区,云湖绿岛,重庆市九龙坡区二郎街道云湖绿岛,-1
重庆市,重庆市,九龙坡区,喜盈门食府,重庆市九龙坡区渝州路街道科园一路喜盈门食府,-1
重庆市,重庆市,九龙坡区,雨林商都,重庆市九龙坡区石桥铺街道雨林商都,-1
重庆市,重庆市,九龙坡区,朵力名都,重庆市九龙坡区九龙镇朵力名都,-1
重庆市,重庆市,九龙坡区,同心家园,重庆市九龙坡区二郎街道同心家园,-1
重庆市,重庆市,九龙坡区,隆鑫花漾四季,重庆市九龙坡区石桥铺街道隆鑫花漾四季,-1
重庆市,重庆市,九龙坡区,晋愉V时代,重庆市九龙坡区二郎街道晋愉V时代,-1
重庆市,重庆市,九龙坡区,华龙家园2期,重庆市重庆市九龙坡区华庆路华龙家园2期,1
重庆市,重庆市,九龙坡区,华龙家园,重庆市九龙坡区中梁山街道华龙家园,-1
重庆市,重庆市,九龙坡区,恒大雅苑,重庆市九龙坡区华岩镇恒大雅苑,-1
重庆市,重庆市,九龙坡区,华宇锦绣花城,重庆市九龙坡区华岩镇华宇锦绣花城,-1
重庆市,重庆市,九龙坡区,恒景天苑小区,重庆市九龙坡区华岩镇恒景天苑小区,1
重庆市,重庆市,九龙坡区,田坝乔鹤佳苑,重庆市九龙坡区华岩镇田坝乔鹤佳苑,-1
重庆市,重庆市,奉节县,鱼复街道诗仙东路78号,重庆市奉节县鱼复街道诗仙东路78号,1
重庆市,重庆市,奉节县,金橙街58号,重庆市奉节县永安街道金橙街58号,1
重庆市,重庆市,奉节县,飞洋世纪城,重庆市奉节县西部新区飞洋世纪城,3
重庆市,重庆市,奉节县,凤仙村4组,重庆市奉节县大树镇凤仙村4组,1
重庆市,重庆市,奉节县,广营村9组,重庆市奉节县安坪镇广营村9组,1
重庆市,重庆市,奉节县,下坝村1组,重庆市奉节县安坪镇下坝村1组,3
重庆市,重庆市,奉节县,合一村1组,重庆市奉节县安坪镇合一村1组,-1
重庆市,重庆市,奉节县,宝塔坪陈家包11栋,重庆市奉节县夔门街道宝塔坪陈家包11栋,2
重庆市,重庆市,巫溪县,宁河街道,重庆市巫溪县宁河街道,5
重庆市,重庆市,巫溪县,沈家街道,重庆市巫溪县大河乡沈家街道,1
重庆市,重庆市,巫溪县,上磺,重庆市巫溪县上磺,1
重庆市,重庆市,巫溪县,文峰,重庆市巫溪县文峰,1
重庆市,重庆市,巫溪县,西坪村4组,重庆市巫溪县土城镇西坪村4组,1
重庆市,重庆市,巫溪县,土城,重庆市巫溪县土城,4
重庆市,重庆市,荣昌区,海棠路265号,重庆市荣昌区昌元街道海棠路265号,-1
重庆市,重庆市,荣昌区,玉屏二街24号,重庆市荣昌区昌元街道玉屏二街24号,-1
重庆市,重庆市,荣昌区,怡和花苑,重庆市荣昌区昌元街道怡和花苑,1
重庆市,重庆市,荣昌区,天常村11组,重庆市荣昌区广顺街道天常村11组,-1
重庆市,重庆市,荣昌区,古佛山社区2组,重庆市荣昌区清升镇古佛山社区2组,-1
重庆市,重庆市,大足区,金域都会,重庆市大足区通桥街道金域都会,2
重庆市,重庆市,大足区,茅店社区,重庆市大足区通桥街道茅店社区,1
重庆市,重庆市,大足区,绿地海棠湾小区,重庆市大足区绿地海棠湾小区,1
重庆市,重庆市,大足区,新利村,重庆市大足区邮亭镇新利村,6
重庆市,重庆市,大足区,金地阳光小区,重庆市大足区邮亭镇金地阳光小区,1
重庆市,重庆市,梁平区,聚水村7组,重庆市梁平区蟠龙镇聚水村7组,-1
重庆市,重庆市,梁平区,义和村3组,重庆市梁平区蟠龙镇义和村3组,-1
重庆市,重庆市,梁平区,石马山南一段,重庆市梁平区梁山街道石马山南一段,1
重庆市,重庆市,梁平区,新中街30号,重庆市梁平区文化镇新中街30号,1
重庆市,重庆市,梁平区,明珠上海城,重庆市梁平区双桂街道明珠上海城,-1
重庆市,重庆市,梁平区,柏树村3组,重庆市梁平区屏锦镇柏树村3组,1
重庆市,重庆市,铜梁区,沙心村19组,重庆市铜梁区吕街道沙心村19组,3
重庆市,重庆市,铜梁区,中南路55号,重庆市铜梁区巴川街道中南路55号,1
重庆市,重庆市,铜梁区,白龙花园,重庆市铜梁区巴川街道白龙花园,1
重庆市,重庆市,铜梁区,长安街,重庆市铜梁区大庙镇长安街,1
重庆市,重庆市,铜梁区,文昌街23号,重庆市铜梁区大庙镇文昌街23号,2
重庆市,重庆市,铜梁区,龙都路400号,重庆市铜梁区南城街道龙都路400号,1
重庆市,重庆市,万盛经开区,万东镇,重庆市万盛经开区万东镇,1
重庆市,重庆市,丰都县,文庙街,重庆市丰都县树人镇文庙街,-1
重庆市,重庆市,丰都县,雪玉路金山佳园小区,重庆市丰都县三合街道雪玉路金山佳园小区,1
重庆市,重庆市,丰都县,三合街道滨江东路二支路,重庆市丰都县三合街道滨江东路二支路,1
重庆市,重庆市,丰都县,船舶公司宿舍,重庆市丰都县三合街道船舶公司宿舍,1
重庆市,重庆市,丰都县,三合街道东升路下段,重庆市丰都县三合街道东升路下段,-1
重庆市,重庆市,丰都县,三合街道雪玉路一支路,重庆市丰都县三合街道雪玉路一支路,-1
重庆市,重庆市,丰都县,世纪花园,重庆市丰都县三合街道雪玉路世纪花园,1
重庆市,重庆市,丰都县,三合街道南天湖西路,重庆市丰都县三合街道南天湖西路,-1
重庆市,重庆市,丰都县,春花山村三组,重庆市丰都县兴龙镇春花山村三组,-1
重庆市,重庆市,合川区,双龙湖两塘村,重庆市合川区涞滩镇双龙湖两塘村,2
重庆市,重庆市,合川区,会龙高石村13社,重庆市合川区钱塘镇会龙高石村13社,1
重庆市,重庆市,合川区,长安新村,重庆市合川区钱塘镇长安新村,1
重庆市,重庆市,合川区,灰坝村2组,重庆市合川区钱塘镇灰坝村2组,1
重庆市,重庆市,合川区,蟠龙路222号,重庆市合川区蟠龙路222号,1
